"TIME","Country","Interest_Rate","Cluster"
2013-06-01,"Netherlands",0.2103,4
2013-06-01,"New Zealand",2.64,1
2013-06-01,"Norway",1.7335,1
2013-06-01,"Poland",2.73,3
2013-06-01,"Portugal",0.2103,4
2013-06-01,"Slovak Republic",0.2103,1
2013-06-01,"Spain",0.2103,4
2013-06-01,"Sweden",0.92,4
2013-06-01,"Switzerland",-0.075,4
2013-06-01,"United Kingdom",0.50794,1
2013-06-01,"United States",0.19,4
2013-06-01,"China",6.65,2
2013-06-01,"Estonia",0.2103,1
2013-06-01,"Indonesia",5.165602,3
2013-06-01,"Israel",1.236667,1
2013-06-01,"South Africa",5.12125,3
2013-06-01,"Colombia",3.94,3
2013-06-01,"Latvia",0.39,1
2013-06-01,"Euro area",0.2103,4
2013-06-01,"Lithuania",0.7336842,1
2013-06-01,"Romania",4.445263,3
2013-07-01,"Australia",2.76,1
2013-07-01,"Austria",0.2214,4
2013-07-01,"Belgium",0.2214,4
2013-07-01,"Canada",1.167273,4
2013-07-01,"Czechia",0.46,4
2013-07-01,"Denmark",0.2683696,4
2013-07-01,"Finland",0.2214,4
2013-07-01,"France",0.2214,4
2013-07-01,"Germany",0.2214,4
2013-07-01,"Greece",0.2214,4
2013-07-01,"Iceland",6.2,3
2013-07-01,"Ireland",0.2214,4
2013-07-01,"Italy",0.2214,4
2013-07-01,"Korea",2.68,1
2013-07-01,"Luxembourg",0.2214,4
2013-07-01,"Mexico",4.32,3
2013-07-01,"Netherlands",0.2214,4
2013-07-01,"New Zealand",2.64,1
2013-07-01,"Norway",1.688261,1
2013-07-01,"Poland",2.7,3
2013-07-01,"Portugal",0.2214,4
2013-07-01,"Slovak Republic",0.2214,1
2013-07-01,"Spain",0.2214,4
2013-07-01,"Sweden",0.93,4
2013-07-01,"Switzerland",-0.08,4
2013-07-01,"United Kingdom",0.50944,1
2013-07-01,"United States",0.14,4
2013-07-01,"China",5.09,2
2013-07-01,"Estonia",0.2214,1
2013-07-01,"Indonesia",5.796968,3
2013-07-01,"Israel",1.209091,1
2013-07-01,"South Africa",5.123333,3
2013-07-01,"Colombia",3.98,3
2013-07-01,"Latvia",0.33,1
2013-07-01,"Euro area",0.2214,4
2013-07-01,"Lithuania",0.5521739,1
2013-07-01,"Romania",4.52,3
2013-08-01,"Australia",2.6,1
2013-08-01,"Austria",0.2259,4
2013-08-01,"Belgium",0.2259,4
2013-08-01,"Canada",1.17,4
2013-08-01,"Czechia",0.46,4
2013-08-01,"Denmark",0.2680682,4
2013-08-01,"Finland",0.2259,4
2013-08-01,"France",0.2259,4
2013-08-01,"Germany",0.2259,4
2013-08-01,"Greece",0.2259,4
2013-08-01,"Iceland",6.2,3
2013-08-01,"Ireland",0.2259,4
2013-08-01,"Italy",0.2259,4
2013-08-01,"Korea",2.66,1
2013-08-01,"Luxembourg",0.2259,4
2013-08-01,"Mexico",4.31,3
2013-08-01,"Netherlands",0.2259,4
2013-08-01,"New Zealand",2.64,1
2013-08-01,"Norway",1.723182,1
2013-08-01,"Poland",2.7,3
2013-08-01,"Portugal",0.2259,4
2013-08-01,"Slovak Republic",0.2259,1
2013-08-01,"Spain",0.2259,4
2013-08-01,"Sweden",0.93,4
2013-08-01,"Switzerland",-0.051667,4
2013-08-01,"United Kingdom",0.51262,1
2013-08-01,"United States",0.12,4
2013-08-01,"China",5.4,2
2013-08-01,"Estonia",0.2259,1
2013-08-01,"Indonesia",6.201278,3
2013-08-01,"Israel",1.198036,1
2013-08-01,"South Africa",5.0916,3
2013-08-01,"Colombia",4.07,3
2013-08-01,"Latvia",0.29,1
2013-08-01,"Euro area",0.2259,4
2013-08-01,"Lithuania",0.4076191,1
2013-08-01,"Romania",3.91381,3
2013-09-01,"Australia",2.58,1
2013-09-01,"Austria",0.2232,4
2013-09-01,"Belgium",0.2232,4
2013-09-01,"Canada",1.168,4
2013-09-01,"Czechia",0.4533333,4
2013-09-01,"Denmark",0.2710714,4
2013-09-01,"Finland",0.2232,4
2013-09-01,"France",0.2232,4
2013-09-01,"Germany",0.2232,4
2013-09-01,"Greece",0.2232,4
2013-09-01,"Iceland",6.2,3
2013-09-01,"Ireland",0.2232,4
2013-09-01,"Italy",0.2232,4
2013-09-01,"Korea",2.66,1
2013-09-01,"Luxembourg",0.2232,4
2013-09-01,"Mexico",4.11,3
2013-09-01,"Netherlands",0.2232,4
2013-09-01,"New Zealand",2.65,1
2013-09-01,"Norway",1.713809,1
2013-09-01,"Poland",2.67,3
2013-09-01,"Portugal",0.2232,4
2013-09-01,"Slovak Republic",0.2232,1
2013-09-01,"Spain",0.2232,4
2013-09-01,"Sweden",0.89,4
2013-09-01,"Switzerland",-0.051875,4
2013-09-01,"United Kingdom",0.51688,1
2013-09-01,"United States",0.11,4
2013-09-01,"China",5.58,2
2013-09-01,"Estonia",0.2232,1
2013-09-01,"Indonesia",6.975102,3
2013-09-01,"Israel",1.160362,1
2013-09-01,"South Africa",5.05875,3
2013-09-01,"Colombia",4.07,3
2013-09-01,"Latvia",0.27,1
2013-09-01,"Euro area",0.2232,4
2013-09-01,"Lithuania",0.4014286,1
2013-09-01,"Romania",3.65,3
2013-10-01,"Australia",2.58,1
2013-10-01,"Austria",0.2258,4
2013-10-01,"Belgium",0.2258,4
2013-10-01,"Canada",1.166818,4
2013-10-01,"Czechia",0.4468182,4
2013-10-01,"Denmark",0.2730435,4
2013-10-01,"Finland",0.2258,4
2013-10-01,"France",0.2258,4
2013-10-01,"Germany",0.2258,4
2013-10-01,"Greece",0.2258,4
2013-10-01,"Iceland",6.2,3
2013-10-01,"Ireland",0.2258,4
2013-10-01,"Italy",0.2258,4
2013-10-01,"Korea",2.66,1
2013-10-01,"Luxembourg",0.2258,4
2013-10-01,"Mexico",3.97,3
2013-10-01,"Netherlands",0.2258,4
2013-10-01,"New Zealand",2.67,1
2013-10-01,"Norway",1.685217,1
2013-10-01,"Poland",2.66,3
2013-10-01,"Portugal",0.2258,4
2013-10-01,"Slovak Republic",0.2258,1
2013-10-01,"Spain",0.2258,4
2013-10-01,"Sweden",0.92,4
2013-10-01,"Switzerland",0.000468,4
2013-10-01,"United Kingdom",0.51663,1
2013-10-01,"United States",0.12,4
2013-10-01,"China",5.14,2
2013-10-01,"Estonia",0.2258,1
2013-10-01,"Indonesia",7.204659,3
2013-10-01,"Israel",0.969928,1
2013-10-01,"South Africa",5.037407,3
2013-10-01,"Colombia",4.02,3
2013-10-01,"Latvia",0.27,1
2013-10-01,"Euro area",0.2258,4
2013-10-01,"Lithuania",0.4,1
2013-10-01,"Romania",3.114348,3
2013-11-01,"Australia",2.58,1
2013-11-01,"Austria",0.2234,4
2013-11-01,"Belgium",0.2234,4
2013-11-01,"Canada",1.17,4
2013-11-01,"Czechia",0.4047619,4
2013-11-01,"Denmark",0.2535714,4
2013-11-01,"Finland",0.2234,4
2013-11-01,"France",0.2234,4
2013-11-01,"Germany",0.2234,4
2013-11-01,"Greece",0.2234,4
2013-11-01,"Iceland",6.2,3
2013-11-01,"Ireland",0.2234,4
2013-11-01,"Italy",0.2234,4
2013-11-01,"Korea",2.65,1
2013-11-01,"Luxembourg",0.2234,4
2013-11-01,"Mexico",3.79,3
2013-11-01,"Netherlands",0.2234,4
2013-11-01,"New Zealand",2.66,1
2013-11-01,"Norway",1.663333,1
2013-11-01,"Poland",2.65,3
2013-11-01,"Portugal",0.2234,4
2013-11-01,"Slovak Republic",0.2234,1
2013-11-01,"Spain",0.2234,4
2013-11-01,"Sweden",0.92,4
2013-11-01,"Switzerland",-0.015,4
2013-11-01,"United Kingdom",0.52344,1
2013-11-01,"United States",0.12,4
2013-11-01,"China",6.43,2
2013-11-01,"Estonia",0.2234,1
2013-11-01,"Indonesia",7.453001,3
2013-11-01,"Israel",0.896269,1
2013-11-01,"South Africa",5.074615,3
2013-11-01,"Colombia",4.03,3
2013-11-01,"Latvia",0.24,1
2013-11-01,"Euro area",0.2234,4
2013-11-01,"Lithuania",0.3955,1
2013-11-01,"Romania",2.690952,3
2013-12-01,"Australia",2.6,1
2013-12-01,"Austria",0.2735,4
2013-12-01,"Belgium",0.2735,4
2013-12-01,"Canada",1.169,4
2013-12-01,"Czechia",0.38,4
2013-12-01,"Denmark",0.25875,4
2013-12-01,"Finland",0.2735,4
2013-12-01,"France",0.2735,4
2013-12-01,"Germany",0.2735,4
2013-12-01,"Greece",0.2735,4
2013-12-01,"Iceland",6.2,3
2013-12-01,"Ireland",0.2735,4
2013-12-01,"Italy",0.2735,4
2013-12-01,"Korea",2.65,1
2013-12-01,"Luxembourg",0.2735,4
2013-12-01,"Mexico",3.79,3
2013-12-01,"Netherlands",0.2735,4
2013-12-01,"New Zealand",2.73,1
2013-12-01,"Norway",1.658947,1
2013-12-01,"Poland",2.71,3
2013-12-01,"Portugal",0.2735,4
2013-12-01,"Slovak Republic",0.2735,1
2013-12-01,"Spain",0.2735,4
2013-12-01,"Sweden",0.82,4
2013-12-01,"Switzerland",-0.05,4
2013-12-01,"United Kingdom",0.52474,1
2013-12-01,"United States",0.14,4
2013-12-01,"China",6.96,2
2013-12-01,"Estonia",0.2735,1
2013-12-01,"Indonesia",7.70679,3
2013-12-01,"Israel",0.89519,1
2013-12-01,"South Africa",5.138261,3
2013-12-01,"Colombia",4.06,3
2013-12-01,"Latvia",0.25,1
2013-12-01,"Euro area",0.2735,4
2013-12-01,"Lithuania",0.4021053,1
2013-12-01,"Romania",2.581,3
2014-01-01,"Australia",2.62,1
2014-01-01,"Austria",0.292,4
2014-01-01,"Belgium",0.292,4
2014-01-01,"Canada",1.17,4
2014-01-01,"Czechia",0.3745455,4
2014-01-01,"Denmark",0.2763043,4
2014-01-01,"Finland",0.292,4
2014-01-01,"France",0.292,4
2014-01-01,"Germany",0.292,4
2014-01-01,"Greece",0.292,4
2014-01-01,"Iceland",6.2,3
2014-01-01,"Ireland",0.292,4
2014-01-01,"Italy",0.292,4
2014-01-01,"Korea",2.65,1
2014-01-01,"Luxembourg",0.292,4
2014-01-01,"Mexico",3.8,3
2014-01-01,"Netherlands",0.292,4
2014-01-01,"New Zealand",2.88,1
2014-01-01,"Norway",1.649091,1
2014-01-01,"Poland",2.71,3
2014-01-01,"Portugal",0.292,4
2014-01-01,"Slovak Republic",0.292,1
2014-01-01,"Spain",0.292,4
2014-01-01,"Sweden",0.73,4
2014-01-01,"Switzerland",-0.051667,4
2014-01-01,"United Kingdom",0.52093,1
2014-01-01,"United States",0.12,4
2014-01-01,"China",6.76,2
2014-01-01,"Estonia",0.292,1
2014-01-01,"Indonesia",7.925876,3
2014-01-01,"Israel",0.950073,1
2014-01-01,"South Africa",5.226,3
2014-01-01,"Colombia",4.03,3
2014-01-01,"Latvia",0.292,1
2014-01-01,"Euro area",0.292,4
2014-01-01,"Lithuania",0.4090909,1
2014-01-01,"Romania",2.128572,3
2014-02-01,"Australia",2.63,1
2014-02-01,"Austria",0.2881,4
2014-02-01,"Belgium",0.2881,4
2014-02-01,"Canada",1.17,4
2014-02-01,"Czechia",0.37,4
2014-02-01,"Denmark",0.268,4
2014-02-01,"Finland",0.2881,4
2014-02-01,"France",0.2881,4
2014-02-01,"Germany",0.2881,4
2014-02-01,"Greece",0.2881,4
2014-02-01,"Iceland",6.2,3
2014-02-01,"Ireland",0.2881,4
2014-02-01,"Italy",0.2881,4
2014-02-01,"Korea",2.65,1
2014-02-01,"Luxembourg",0.2881,4
2014-02-01,"Mexico",3.8,3
2014-02-01,"Netherlands",0.2881,4
2014-02-01,"New Zealand",2.93,1
2014-02-01,"Norway",1.699,1
2014-02-01,"Poland",2.71,3
2014-02-01,"Portugal",0.2881,4
2014-02-01,"Slovak Republic",0.2881,1
2014-02-01,"Spain",0.2881,4
2014-02-01,"Sweden",0.73,4
2014-02-01,"Switzerland",-0.051121,4
2014-02-01,"United Kingdom",0.52153,1
2014-02-01,"United States",0.13,4
2014-02-01,"China",5.14,2
2014-02-01,"Estonia",0.2881,1
2014-02-01,"Indonesia",7.997925,3
2014-02-01,"Israel",0.895856,1
2014-02-01,"South Africa",5.562083,3
2014-02-01,"Colombia",3.97,3
2014-02-01,"Latvia",0.2881,1
2014-02-01,"Euro area",0.2881,4
2014-02-01,"Lithuania",0.41,1
2014-02-01,"Romania",3.5415,3
2014-03-01,"Australia",2.65,1
2014-03-01,"Austria",0.3053,4
2014-03-01,"Belgium",0.3053,4
2014-03-01,"Canada",1.17,4
2014-03-01,"Czechia",0.37,4
2014-03-01,"Denmark",0.2929762,4
2014-03-01,"Finland",0.3053,4
2014-03-01,"France",0.3053,4
2014-03-01,"Germany",0.3053,4
2014-03-01,"Greece",0.3053,4
2014-03-01,"Iceland",6.17,3
2014-03-01,"Ireland",0.3053,4
2014-03-01,"Italy",0.3053,4
2014-03-01,"Korea",2.65,1
2014-03-01,"Luxembourg",0.3053,4
2014-03-01,"Mexico",3.81,3
2014-03-01,"Netherlands",0.3053,4
2014-03-01,"New Zealand",3.05,1
2014-03-01,"Norway",1.707619,1
2014-03-01,"Poland",2.71,3
2014-03-01,"Portugal",0.3053,4
2014-03-01,"Slovak Republic",0.3053,1
2014-03-01,"Spain",0.3053,4
2014-03-01,"Sweden",0.73,4
2014-03-01,"Switzerland",-0.0275,4
2014-03-01,"United Kingdom",0.52157,1
2014-03-01,"United States",0.12,4
2014-03-01,"China",4.84,2
2014-03-01,"Estonia",0.3053,1
2014-03-01,"Indonesia",8.092905,3
2014-03-01,"Israel",0.679125,1
2014-03-01,"South Africa",5.7264,3
2014-03-01,"Colombia",3.89,3
2014-03-01,"Latvia",0.3053,1
2014-03-01,"Euro area",0.3053,4
2014-03-01,"Lithuania",0.41,1
2014-03-01,"Romania",3.075714,3
2014-04-01,"Australia",2.68,1
2014-04-01,"Austria",0.3297,4
2014-04-01,"Belgium",0.3297,4
2014-04-01,"Canada",1.17,4
2014-04-01,"Czechia",0.37,4
2014-04-01,"Denmark",0.3061842,4
2014-04-01,"Finland",0.3297,4
2014-04-01,"France",0.3297,4
2014-04-01,"Germany",0.3297,4
2014-04-01,"Greece",0.3297,4
2014-04-01,"Iceland",6.09,3
2014-04-01,"Ireland",0.3297,4
2014-04-01,"Italy",0.3297,4
2014-04-01,"Korea",2.65,1
2014-04-01,"Luxembourg",0.3297,4
2014-04-01,"Mexico",3.81,3
2014-04-01,"Netherlands",0.3297,4
2014-04-01,"New Zealand",3.24,1
2014-04-01,"Norway",1.752105,1
2014-04-01,"Poland",2.72,3
2014-04-01,"Portugal",0.3297,4
2014-04-01,"Slovak Republic",0.3297,1
2014-04-01,"Spain",0.3297,4
2014-04-01,"Sweden",0.7,4
2014-04-01,"Switzerland",-0.056154,4
2014-04-01,"United Kingdom",0.52665,1
2014-04-01,"United States",0.12,4
2014-04-01,"China",4.64,2
2014-04-01,"Estonia",0.3297,1
2014-04-01,"Indonesia",8.138687,3
2014-04-01,"Israel",0.708749,1
2014-04-01,"South Africa",5.732273,3
2014-04-01,"Colombia",3.81,3
2014-04-01,"Latvia",0.3297,1
2014-04-01,"Euro area",0.3297,4
2014-04-01,"Lithuania",0.41,1
2014-04-01,"Romania",2.991429,3
2014-05-01,"Australia",2.69,1
2014-05-01,"Austria",0.3246,4
2014-05-01,"Belgium",0.3246,4
2014-05-01,"Canada",1.177619,4
2014-05-01,"Czechia",0.3655,4
2014-05-01,"Denmark",0.3475,4
2014-05-01,"Finland",0.3246,4
2014-05-01,"France",0.3246,4
2014-05-01,"Germany",0.3246,4
2014-05-01,"Greece",0.3246,4
2014-05-01,"Iceland",6.02,3
2014-05-01,"Ireland",0.3246,4
2014-05-01,"Italy",0.3246,4
2014-05-01,"Korea",2.65,1
2014-05-01,"Luxembourg",0.3246,4
2014-05-01,"Mexico",3.82,3
2014-05-01,"Netherlands",0.3246,4
2014-05-01,"New Zealand",3.38,1
2014-05-01,"Norway",1.819,1
2014-05-01,"Poland",2.72,3
2014-05-01,"Portugal",0.3246,4
2014-05-01,"Slovak Republic",0.3246,1
2014-05-01,"Spain",0.3246,4
2014-05-01,"Sweden",0.66,4
2014-05-01,"Switzerland",-0.029512,4
2014-05-01,"United Kingdom",0.52744,1
2014-05-01,"United States",0.11,4
2014-05-01,"China",4.5,2
2014-05-01,"Estonia",0.3246,1
2014-05-01,"Indonesia",8.149566,3
2014-05-01,"Israel",0.650871,1
2014-05-01,"South Africa",5.7352,3
2014-05-01,"Colombia",3.79,3
2014-05-01,"Latvia",0.3246,1
2014-05-01,"Euro area",0.3246,4
2014-05-01,"Lithuania",0.41,1
2014-05-01,"Romania",2.87381,3
2014-06-01,"Australia",2.7,1
2014-06-01,"Austria",0.2414,4
2014-06-01,"Belgium",0.2414,4
2014-06-01,"Canada",1.174286,4
2014-06-01,"Czechia",0.3528571,4
2014-06-01,"Denmark",0.3639474,4
2014-06-01,"Finland",0.2414,4
2014-06-01,"France",0.2414,4
2014-06-01,"Germany",0.2414,4
2014-06-01,"Greece",0.2414,4
2014-06-01,"Iceland",6.08,3
2014-06-01,"Ireland",0.2414,4
2014-06-01,"Italy",0.2414,4
2014-06-01,"Korea",2.65,1
2014-06-01,"Luxembourg",0.2414,4
2014-06-01,"Mexico",3.44,3
2014-06-01,"Netherlands",0.2414,4
2014-06-01,"New Zealand",3.52,1
2014-06-01,"Norway",1.804,1
2014-06-01,"Poland",2.68,3
2014-06-01,"Portugal",0.2414,4
2014-06-01,"Slovak Republic",0.2414,1
2014-06-01,"Spain",0.2414,4
2014-06-01,"Sweden",0.58,4
2014-06-01,"Switzerland",0.02,4
2014-06-01,"United Kingdom",0.54394,1
2014-06-01,"United States",0.11,4
2014-06-01,"China",4.59,2
2014-06-01,"Estonia",0.2414,1
2014-06-01,"Indonesia",8.149955,3
2014-06-01,"Israel",0.658703,1
2014-06-01,"South Africa",5.792917,3
2014-06-01,"Colombia",3.94,3
2014-06-01,"Latvia",0.2414,1
2014-06-01,"Euro area",0.2414,4
2014-06-01,"Lithuania",0.3845,1
2014-06-01,"Romania",2.486,3
2014-07-01,"Australia",2.65,1
2014-07-01,"Austria",0.205,4
2014-07-01,"Belgium",0.205,4
2014-07-01,"Canada",1.17,4
2014-07-01,"Czechia",0.35,4
2014-07-01,"Denmark",0.3778261,4
2014-07-01,"Finland",0.205,4
2014-07-01,"France",0.205,4
2014-07-01,"Germany",0.205,4
2014-07-01,"Greece",0.205,4
2014-07-01,"Iceland",6.1,3
2014-07-01,"Ireland",0.205,4
2014-07-01,"Italy",0.205,4
2014-07-01,"Korea",2.65,1
2014-07-01,"Luxembourg",0.205,4
2014-07-01,"Mexico",3.31,3
2014-07-01,"Netherlands",0.205,4
2014-07-01,"New Zealand",3.67,1
2014-07-01,"Norway",1.715217,1
2014-07-01,"Poland",2.67,3
2014-07-01,"Portugal",0.205,4
2014-07-01,"Slovak Republic",0.205,1
2014-07-01,"Spain",0.205,4
2014-07-01,"Sweden",0.26,4
2014-07-01,"Switzerland",0.05,4
2014-07-01,"United Kingdom",0.55641,1
2014-07-01,"United States",0.13,4
2014-07-01,"China",4.57,2
2014-07-01,"Estonia",0.205,1
2014-07-01,"Indonesia",8.148643,3
2014-07-01,"Israel",0.663872,1
2014-07-01,"South Africa",6.03,3
2014-07-01,"Colombia",4.06,3
2014-07-01,"Latvia",0.205,1
2014-07-01,"Euro area",0.205,4
2014-07-01,"Lithuania",0.3547826,1
2014-07-01,"Romania",2.222609,3
2014-08-01,"Australia",2.63,1
2014-08-01,"Austria",0.1916,4
2014-08-01,"Belgium",0.1916,4
2014-08-01,"Canada",1.17,4
2014-08-01,"Czechia",0.35,4
2014-08-01,"Denmark",0.3665476,4
2014-08-01,"Finland",0.1916,4
2014-08-01,"France",0.1916,4
2014-08-01,"Germany",0.1916,4
2014-08-01,"Greece",0.1916,4
2014-08-01,"Iceland",6.1,3
2014-08-01,"Ireland",0.1916,4
2014-08-01,"Italy",0.1916,4
2014-08-01,"Korea",2.52,1
2014-08-01,"Luxembourg",0.1916,4
2014-08-01,"Mexico",3.31,3
2014-08-01,"Netherlands",0.1916,4
2014-08-01,"New Zealand",3.69,1
2014-08-01,"Norway",1.722381,1
2014-08-01,"Poland",2.59,3
2014-08-01,"Portugal",0.1916,4
2014-08-01,"Slovak Republic",0.1916,1
2014-08-01,"Spain",0.1916,4
2014-08-01,"Sweden",0.22,4
2014-08-01,"Switzerland",0.05,4
2014-08-01,"United Kingdom",0.56119,1
2014-08-01,"United States",0.13,4
2014-08-01,"China",4.47,2
2014-08-01,"Estonia",0.1916,1
2014-08-01,"Indonesia",8.145236,3
2014-08-01,"Israel",0.429697,1
2014-08-01,"South Africa",6.0056,3
2014-08-01,"Colombia",4.04,3
2014-08-01,"Latvia",0.1916,1
2014-08-01,"Euro area",0.1916,4
2014-08-01,"Lithuania",0.334,1
2014-08-01,"Romania",2.1685,3
2014-09-01,"Australia",2.66,1
2014-09-01,"Austria",0.0971,4
2014-09-01,"Belgium",0.0971,4
2014-09-01,"Canada",1.17,4
2014-09-01,"Czechia",0.35,4
2014-09-01,"Denmark",0.2868182,4
2014-09-01,"Finland",0.0971,4
2014-09-01,"France",0.0971,4
2014-09-01,"Germany",0.0971,4
2014-09-01,"Greece",0.0971,4
2014-09-01,"Iceland",6.1,3
2014-09-01,"Ireland",0.0971,4
2014-09-01,"Italy",0.0971,4
2014-09-01,"Korea",2.35,1
2014-09-01,"Luxembourg",0.0971,4
2014-09-01,"Mexico",3.3,3
2014-09-01,"Netherlands",0.0971,4
2014-09-01,"New Zealand",3.71,1
2014-09-01,"Norway",1.700909,1
2014-09-01,"Poland",2.28,3
2014-09-01,"Portugal",0.0971,4
2014-09-01,"Slovak Republic",0.0971,1
2014-09-01,"Spain",0.0971,4
2014-09-01,"Sweden",0.19,4
2014-09-01,"Switzerland",0.04,4
2014-09-01,"United Kingdom",0.56291,1
2014-09-01,"United States",0.12,4
2014-09-01,"China",4.44,2
2014-09-01,"Estonia",0.0971,1
2014-09-01,"Indonesia",8.109306,3
2014-09-01,"Israel",0.246365,1
2014-09-01,"South Africa",5.9996,3
2014-09-01,"Colombia",4.26,3
2014-09-01,"Latvia",0.0971,1
2014-09-01,"Euro area",0.0971,4
2014-09-01,"Lithuania",0.2381818,1
2014-09-01,"Romania",2.765,3
2014-10-01,"Australia",2.72,1
2014-10-01,"Austria",0.0826,4
2014-10-01,"Belgium",0.0826,4
2014-10-01,"Canada",1.17,4
2014-10-01,"Czechia",0.35,4
2014-10-01,"Denmark",0.2963043,4
2014-10-01,"Finland",0.0826,4
2014-10-01,"France",0.0826,4
2014-10-01,"Germany",0.0826,4
2014-10-01,"Greece",0.0826,4
2014-10-01,"Iceland",6.1,3
2014-10-01,"Ireland",0.0826,4
2014-10-01,"Italy",0.0826,4
2014-10-01,"Korea",2.21,1
2014-10-01,"Luxembourg",0.0826,4
2014-10-01,"Mexico",3.3,3
2014-10-01,"Netherlands",0.0826,4
2014-10-01,"New Zealand",3.68,1
2014-10-01,"Norway",1.625652,1
2014-10-01,"Poland",1.96,3
2014-10-01,"Portugal",0.0826,4
2014-10-01,"Slovak Republic",0.0826,1
2014-10-01,"Spain",0.0826,4
2014-10-01,"Sweden",0.14,4
2014-10-01,"Switzerland",0.03,4
2014-10-01,"United Kingdom",0.55836,1
2014-10-01,"United States",0.12,4
2014-10-01,"China",4.26,2
2014-10-01,"Estonia",0.0826,1
2014-10-01,"Indonesia",7.704798,3
2014-10-01,"Israel",0.223835,1
2014-10-01,"South Africa",5.896297,3
2014-10-01,"Colombia",4.33,3
2014-10-01,"Latvia",0.0826,1
2014-10-01,"Euro area",0.0826,4
2014-10-01,"Lithuania",0.19,1
2014-10-01,"Romania",2.652609,3
2014-11-01,"Australia",2.75,1
2014-11-01,"Austria",0.0809,4
2014-11-01,"Belgium",0.0809,4
2014-11-01,"Canada",1.175263,4
2014-11-01,"Czechia",0.3405263,4
2014-11-01,"Denmark",0.295375,4
2014-11-01,"Finland",0.0809,4
2014-11-01,"France",0.0809,4
2014-11-01,"Germany",0.0809,4
2014-11-01,"Greece",0.0809,4
2014-11-01,"Iceland",5.91,3
2014-11-01,"Ireland",0.0809,4
2014-11-01,"Italy",0.0809,4
2014-11-01,"Korea",2.14,1
2014-11-01,"Luxembourg",0.0809,4
2014-11-01,"Mexico",3.3,3
2014-11-01,"Netherlands",0.0809,4
2014-11-01,"New Zealand",3.67,1
2014-11-01,"Norway",1.659,1
2014-11-01,"Poland",2.06,3
2014-11-01,"Portugal",0.0809,4
2014-11-01,"Slovak Republic",0.0809,1
2014-11-01,"Spain",0.0809,4
2014-11-01,"Sweden",0.05,4
2014-11-01,"Switzerland",0.04,4
2014-11-01,"United Kingdom",0.55628,1
2014-11-01,"United States",0.13,4
2014-11-01,"China",4.22,2
2014-11-01,"Estonia",0.0809,1
2014-11-01,"Indonesia",7.379158,3
2014-11-01,"Israel",0.216616,1
2014-11-01,"South Africa",5.829131,3
2014-11-01,"Colombia",4.36,3
2014-11-01,"Latvia",0.0809,1
2014-11-01,"Euro area",0.0809,4
2014-11-01,"Lithuania",0.19,1
2014-11-01,"Romania",1.8145,3
2014-12-01,"Australia",2.75,1
2014-12-01,"Austria",0.0809,4
2014-12-01,"Belgium",0.0809,4
2014-12-01,"Canada",1.188571,4
2014-12-01,"Czechia",0.34,4
2014-12-01,"Denmark",0.3017105,4
2014-12-01,"Finland",0.0809,4
2014-12-01,"France",0.0809,4
2014-12-01,"Germany",0.0809,4
2014-12-01,"Greece",0.0809,4
2014-12-01,"Iceland",5.56,3
2014-12-01,"Ireland",0.0809,4
2014-12-01,"Italy",0.0809,4
2014-12-01,"Korea",2.13,1
2014-12-01,"Luxembourg",0.0809,4
2014-12-01,"Mexico",3.31,3
2014-12-01,"Netherlands",0.0809,4
2014-12-01,"New Zealand",3.67,1
2014-12-01,"Norway",1.5345,1
2014-12-01,"Poland",2.06,3
2014-12-01,"Portugal",0.0809,4
2014-12-01,"Slovak Republic",0.0809,1
2014-12-01,"Spain",0.0809,4
2014-12-01,"Sweden",0.06,4
2014-12-01,"Switzerland",0.03,4
2014-12-01,"United Kingdom",0.55818,1
2014-12-01,"United States",0.15,4
2014-12-01,"China",5.22,2
2014-12-01,"Estonia",0.0809,1
2014-12-01,"Indonesia",7.180389,3
2014-12-01,"Israel",0.234654,1
2014-12-01,"South Africa",6.0416,3
2014-12-01,"Colombia",4.34,3
2014-12-01,"Latvia",0.0809,1
2014-12-01,"Euro area",0.0809,4
2014-12-01,"Lithuania",0.181,1
2014-12-01,"Romania",1.6945,3
2015-01-01,"Australia",2.7,1
2015-01-01,"Austria",0.0627,4
2015-01-01,"Belgium",0.0627,4
2015-01-01,"Canada",1.122857,4
2015-01-01,"Czechia",0.3333333,4
2015-01-01,"Denmark",0.1826191,4
2015-01-01,"Finland",0.0627,4
2015-01-01,"France",0.0627,4
2015-01-01,"Germany",0.0627,4
2015-01-01,"Greece",0.0627,4
2015-01-01,"Iceland",5.4,3
2015-01-01,"Ireland",0.0627,4
2015-01-01,"Italy",0.0627,4
2015-01-01,"Korea",2.13,1
2015-01-01,"Luxembourg",0.0627,4
2015-01-01,"Mexico",3.31,3
2015-01-01,"Netherlands",0.0627,4
2015-01-01,"New Zealand",3.67,1
2015-01-01,"Norway",1.388095,1
2015-01-01,"Poland",2,3
2015-01-01,"Portugal",0.0627,4
2015-01-01,"Slovak Republic",0.0627,1
2015-01-01,"Spain",0.0627,4
2015-01-01,"Sweden",0.11,4
2015-01-01,"Switzerland",-0.65,4
2015-01-01,"United Kingdom",0.5626,1
2015-01-01,"United States",0.16,4
2015-01-01,"China",4.98,2
2015-01-01,"Estonia",0.0627,1
2015-01-01,"Indonesia",7.122027,3
2015-01-01,"Israel",0.234601,1
2015-01-01,"South Africa",6.007619,3
2015-01-01,"Colombia",4.47,3
